IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,407.4,,,,,,407.4,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,8321,,,,,,8321.0,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2009,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,8728,,,,,,8728,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,420.5,,,,,,420.5,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,8919,,,,,,8918.7,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2008,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,9339,,,,,,9339,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2007,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,10598,,,,,,10 598,,,EN,2024-03-24T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2007,false,Sex,Both sexes,SEX_BTSX,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,10166,,,,,,10166.5,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2007,false,Sex,Both sexes,SEX_BTSX,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,431.7,,,,,,431.7,,,EN,2023-11-19T21:00:00.000Z
MORT_100,"Number of deaths in children aged <5 years, by cause",numeric,AFR,Africa,Country,KEN,Kenya,Year,2006,false,Sex,Both sexes,SEX_BTSX,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,10430,,,,,,10 430,,,EN,2024-03-24T21:00:00.000Z
